url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1376642025.aspx,Raymond Fire Department,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4210 W Raymond Rd Raymond, Ne 68428-4451",Raymond,NE,402-783-3251,-,Raymond Fire Department,Steve Dolzal - (president),9/21/06,6/26/13,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477563591.aspx,Rosalie Fire And Rescue,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","210 S Farley St. Box 225 Rosalie, Ne 68055-0225",Rosalie,NE,402-863-2325,-,Rosalie Fire And Rescue,Marlon Hennig - (fire Chief),8/9/06,8/22/20,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1629257100.aspx,"Rosalie Fire & Rescue

						Lbn Rosalie Rural Fire District","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","212 S Farley Rosalie, Ne 68055-0155",Rosalie,NE,402-863-2325,-,Rosalie Rural Fire District,Marlon Hennig - (fire Chief),10/31/07,1/30/12,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1568419125.aspx,"Rural Metro Corporation

						Lbn Eastern Ambulance Service Inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","107 N Lexington Hastings, Ne 68901",Hastings,NE,480-602-3701,-,Eastern Ambulance Service Inc,Michael Dimino - (ceo),5/28/06,7/19/10,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1699000810.aspx,Santee Sioux Nation,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","110 S Visiting Eagle St Niobrara, Ne 68760-7201",Niobrara,NE,402-857-2300,-,Santee Sioux Nation,William Leone - (ems Director),10/6/09,10/6/09,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1457465981.aspx,"Schuyler Ambulance

						Lbn City Of Schuyler","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1103 B St Schuyler, Ne 68661-1911",Schuyler,NE,402-352-3101,-,City Of Schuyler,Mary Peschel - (administrator/clerk/treasurer),8/19/06,9/10/07,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194047365.aspx,"Schuyler Rescue Squad

						Lbn Schuyler Fire Protection District","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","302 E 16th St Schuyler, Ne 68661-1621",Schuyler,NE,402-352-5407,-,Schuyler Fire Protection District,Todd Parsons - (fire Chief),2/15/10,2/15/10,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1467579185.aspx,Silver Creek Ambulance Service,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","506 Highway 30 Box 27 Silver Creek, Ne 68663-0027",Creek,NE,308-773-2117,-,Silver Creek Ambulance Service,Thad Euse - (authorized Official),3/26/07,8/22/20,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1356457212.aspx,"St Paul Rescue Service

						Lbn City Of Saint Paul","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","704 6th St Saint Paul, Ne 68873-2015",Paul,NE,402-572-4019,-,City Of Saint Paul,Jacqueline Mayberry - (rescue Clerk),8/22/06,1/26/11,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1962560789.aspx,"Sutherland Ambulance

						Lbn Village Of Sutherland","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","150 Maple Street Sutherland, Ne 69165-0277",Sutherland,NE,402-572-4019,-,Village Of Sutherland,Paul Jochum - (rescue Captain Chief),12/5/06,8/22/20,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1790065878.aspx,Syracuse Rescue Service,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","572 Mohawk St Syracuse, Ne 68446-9313",Syracuse,NE,402-269-2111,-,Syracuse Rescue Service,Timothy Wilson - (chief Of Operations),8/22/11,8/22/11,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1811503824.aspx,Tender Advocates Llc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","440 Burwell Ave Burwell, Ne 68823-4150",Burwell,NE,308-832-6075,-,Tender Advocates Llc,Patricia Bolli - (managing Member),9/16/20,9/16/20,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1043301138.aspx,"Thayer County Ambulance Service

						Lbn The County Of Thayer","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","225 N. 4th Street Hebron, Ne 68370-0201",Hebron,NE,402-768-6060,-,The County Of Thayer,Larry Hergott - (director),9/27/06,1/26/09,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1447417290.aspx,Tobias Rescue,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","108 Main Street Tobias, Ne 68453",Tobias,NE,402-243-2287,-,Tobias Rescue,Diane Krupicka - (village Clerk),5/20/08,5/20/08,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1497722516.aspx,"Valley Ambulance Services, Inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","422 S Beltline Hwy E Scottsbluff, Ne 69361-3501",Scottsbluff,NE,308-635-0511,-,"Valley Ambulance Services, Inc",Shawn Baumgartner - (operations Manager),3/7/06,11/17/15,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1912182361.aspx,Village Of Beemer,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","317 Main Street Beemer, Ne 68716",Beemer,NE,402-528-3253,-,Village Of Beemer,Trisha Robertson - (clerk/treasurer),1/4/08,7/6/11,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1225190051.aspx,"Webster County Ambulance Service

						Lbn County Of Webster County Clerk","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","621 N Cedar St Red Cloud, Ne 68970-2300",Cloud,NE,402-746-2716,-,County Of Webster County Clerk,Lonnie Knehans - (webster County Clerk),12/15/06,1/19/12,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1225398951.aspx,"Wheeler County Rescue Unit

						Lbn Wheeler County Rural Fire Protection District","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","400 Main St Bartlett, Ne 68622",Bartlett,NE,402-572-4019,-,Wheeler County Rural Fire Protection District,Helen Plugge - (captain),5/29/12,5/29/12,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1891982245.aspx,Wilsonville-hendley Rural Fire District,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","411 Main Street Wilsonville, Ne 69046",Wilsonville,NE,308-695-4344,-,Wilsonville-hendley Rural Fire District,Sharon Tillotson - (records),10/1/07,4/22/13,Org
